setup_id,count_financial_results,max_severity_financial_results,sentiment_score_financial_results,profit_warning,count_corporate_actions,max_severity_corporate_actions,sentiment_score_corporate_actions,capital_raise,count_governance,max_severity_governance,sentiment_score_governance,board_change,count_corporate_events,max_severity_corporate_events,sentiment_score_corporate_events,contract_award,merger_acquisition,count_other_signals,max_severity_other_signals,sentiment_score_other_signals,broker_recommendation,credit_rating_change,posts_avg_sentiment,post_count,community_sentiment_score,bull_bear_ratio,rumor_intensity,trusted_user_sentiment,posts_relevance,engagement_score,unique_users,contrarian_signal_numeric,recommendation_count,buy_recommendations,sell_recommendations,hold_recommendations,coverage_breadth,consensus_rating,recent_upgrades,recent_downgrades,analyst_conviction_score,label
FOXT_2025-06-26,1,0.0,0.8,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,3,0.0,0.0,0,0,0.6666667,6,0.2,1.5,0.1,0.3,0.8,0.7,3,0,81,324,0,81,3,2.5,0,0,0.5,negative
GROW_2025-06-24,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.18985507,69,0.0,0.0,0.0,0.0,0.5,0.25,20,0,132,528,0,132,4,2.5,0,0,0.5,positive
ENOG_2025-06-20,1,0.7,-0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-0.04347826,23,0.0,1.0,0.25,0.0,0.7,0.55,18,0,12,44,0,40,3,2.5,0,0,0.5,neutral
PTEC_2025-06-20,1,0.0,0.2,0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.5,0.0,0,1,1,0.0,0.0,0,0,0.30612245,49,0.0,0.33333334,0.06666667,0.0,0.56666666,0.46666667,33,0,87,348,0,145,3,2.5,0,0,0.5,positive
PAY_2025-06-12,1,0.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.9,12,0.0,0.0,0.0,0.0,0.5,0.5,3,0,87,203,87,0,3,3.0,7,3,0.5,positive
MTRO_2025-06-10,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.5,0.5,2,0,30,30,50,40,3,3.0,1,5,0.3,positive
GLE_2025-06-10,1,0.0,0.0,0,0,0.0,0.0,0,1,0.5,-0.5,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-0.25,24,0.0,0.0,0.0,0.0,0.5,0.2,7,0,54,378,18,36,3,2.5,0,1,0.5,neutral
CAN_2025-06-05,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.1,0,1,0,0.0,0.0,0,0,0.23188406,69,0.0,0.25,0.0,0.0,0.5,0.2,17,0,12,92,0,12,3,2.0,0,0,0.75,positive
GRID_2025-05-19,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,1,0,120,520,0,360,3,2.5,0,0,0.5,positive
RWS_2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,297,0,99,3,2.5,0,0,0.5,positive
CREO_2025-02-17,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.32246378,46,0.0,0.33333334,0.3,0.0,0.7,0.53333336,29,0,73,73,0,0,3,2.5,3,0,0.5,negative
IPX_2025-02-14,3,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.33333334,9,0.0,1.0,0.2,0.0,0.8,0.7,6,0,42,168,0,0,3,2.5,0,0,0.5,negative
CVSG_2024-11-21,1,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3181818,22,0.0,0.5,0.4,0.0,0.75,0.55,13,0,48,368,0,64,3,2.0,0,0,0.75,neutral
LIO_2024-11-21,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-0.06666667,5,0.0,0.0,0.5,0.0,0.6,0.5,5,0,87,377,87,290,3,2.5,1,3,0.5,neutral
VTY_2024-11-20,0,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,60,220,240,520,3,3.0,0,0,0.5,neutral
NIOX_2024-10-30,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.37962964,18,0.0,1.0,0.5,0.0,0.7,0.6,10,0,12,60,0,0,3,2.0,0,0,1.0,neutral
GROW_2024-10-30,1,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,12,0.0,0.0,0.2,0.0,0.6,0.5,6,0,132,528,0,132,4,2.5,0,0,0.5,negative
RWS_2024-10-29,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.3,0.0,0.7,0.5,1,0,99,297,0,99,3,2.5,0,0,0.5,positive
RCDO_2024-10-22,1,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.5,0.0,0.7,0.5,1,0,159,689,0,689,3,2.0,0,0,0.5,positive
JMAT_2024-10-14,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.5,0.3,1,0,56,168,56,404,4,2.5,0,0,0.5,positive
GRI_2024-10-07,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.5,0,0,0.0,1,0.0,0.0,0.5,0.0,0.6,0.4,1,0,18,138,0,24,3,2.0,0,0,0.75,neutral
TSCO_2024-10-01,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.8666667,3,0.0,0.0,0.0,0.0,0.7,0.5,3,0,54,630,0,162,3,2.0,0,0,0.9,neutral
CML_2024-09-27,1,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.8,0.5,1,0,4,0,0,0,1,3.0,0,0,0.0,negative
BBB_2024-09-19,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,36,0,0,0,1,3.0,0,0,0.0,negative
BPCR_2024-09-13,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.5,0.5,1,0,108,216,0,108,3,2.5,0,0,0.5,positive
HAT_2024-08-20,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,4,0.0,0.0,0.5,0.0,0.6,0.4,3,0,32,64,0,0,1,2.5,0,0,0.5,neutral
SHC_2024-08-19,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-1.0,1,0.0,0.0,0.5,0.0,0.7,0.5,1,0,102,816,0,204,3,2.0,0,0,0.8,neutral
TRIG_2024-08-14,2,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2,3,0.0,1.0,0.0,0.0,0.7,0.5,3,0,45,195,0,165,3,2.0,0,0,0.8,neutral
EDEN_2024-08-13,0,0.0,0.0,0,0,0.0,0.0,0,4,0.0,0.0,1,3,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,1.0,0.5,0.0,0.7,0.6,1,0,26,0,0,0,1,3.0,0,0,0.0,negative
NWG_2024-08-06,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.39953053,71,0.0,0.5,0.175,0.0,0.625,0.575,63,0,66,726,0,374,3,2.0,0,0,0.75,positive
PAY_2024-08-01,1,0.0,0.5,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.5833333,4,0.0,0.0,0.0,0.0,0.8,0.5,2,0,87,203,87,0,3,3.5,7,3,0.4,neutral
BOOM_2024-07-23,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.24278606,67,0.0,0.75,0.375,0.0,0.675,0.55,49,0,45,0,0,0,1,3.0,0,0,0.0,positive
IGP_2024-06-18,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,100,0,0,0,2,3.0,0,0,0.0,positive
CVSG_2025-06-19,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,0.0,0.0,0.0,0.8,0.5,1,0,48,368,0,64,3,2.0,0,0,0.75,negative
BNC_2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,neutral
BNC_2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,positive
BBB_2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,1,3.0,0,0,0.0,negative
BNC_2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,neutral
LORD_2025-07-07,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.5714286,21,0.65,2.0,0.05,0.4,0.9,0.65,3,0,39,78,0,0,3,2.0,6,0,0.75,negative
FLO_2025-07-03,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.8,1,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45,135,0,0,1,2.0,0,0,0.67,negative
BNC_2025-07-02,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,1,0.7,0.1,0,1,1,0.0,0.0,0,0,0.0,3,0.5,3.0,0.0,0.5,1.0,0.5,1,0,0,0,0,0,0,3.0,0,0,0.5,neutral
CNSL_2025-07-02,,,,,,,,,,,,,,,,,,,,,,,0.3231982,74,-0.15,0.55,0.225,-0.125,0.725,0.65,34,1,16,0,0,0,1,3.0,0,0,0.0,neutral
PFD_2025-07-02,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,3,0.0,1.0,0.0,0.0,0.5,0.5,1,0,36,192,0,24,3,2.0,1,0,0.75,negative
FOXT_2025-06-30,,,,,,,,,,,,,,,,,,,,,,,0.33333334,21,0.0,1.0,0.0,0.0,0.5,0.5,4,0,81,324,0,81,3,2.5,0,0,0.5,negative
BATS_2025-06-30,1,0.0,0.1,0,4,0.5,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,1.0,2,0.5,2.0,0.0,0.5,1.0,0.5,1,0,31,217,31,93,4,2.5,0,0,0.5,positive
RUA_2025-06-25,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,1.0,6,0.0,1.0,0.5,0.0,0.5,0.5,2,0,30,0,0,0,2,3.0,0,0,0.0,negative
DIA_2025-06-24,1,0.0,0.5,0,0,0.0,0.0,0,1,0.2,0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,9,9,0,0,1,2.5,9,0,0.9,neutral
OCDO_2025-06-24,1,0.0,0.0,0,3,0.5,0.0,1,2,0.0,0.0,1,1,0.0,0.0,0,0,1,0.5,0.0,0,0,0.3084058,230,0.0,0.5416667,0.19166666,0.0,0.60833335,0.48333332,161,0,100,431,493,376,4,3.0,0,0,0.5,negative
OTB_2025-06-23,,,,,,,,,,,,,,,,,,,,,,,0.2631579,57,0.0,0.33333334,0.0,0.0,0.6,0.5,18,0,90,660,0,0,3,2.0,1,0,0.8,positive
TRIG_2025-05-19,0,0.0,0.0,0,1,0.0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.44444445,18,0.0,1.0,0.0,0.0,0.5,0.5,9,0,45,195,0,165,3,2.0,0,0,0.8,positive
IPO_2025-05-19,1,0.0,0.0,0,1,0.5,0.6,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3030303,22,0.0,0.5,0.25,0.0,0.75,0.75,8,0,6,12,0,0,2,2.5,0,0,0.5,neutral
IGP_2025-05-13,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.8,0.5,1,0,100,0,0,0,2,3.0,0,0,0.0,negative
HICL_2025-05-08,0,0.0,0.0,0,2,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,6,0.0,0.0,0.5,0.0,0.6,0.5,3,0,54,216,0,108,3,2.0,0,0,0.75,negative
HLCL_2025-04-30,1,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,1,2,0.0,0.0,1,0,0,0.0,0.0,0,0,0.6666667,6,0.0,0.0,0.0,0.0,0.8,0.5,2,0,24,48,0,0,3,2.0,6,0,0.75,positive
GROW_2025-04-30,1,0.0,0.0,0,1,0.7,-0.5,0,1,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.57092196,47,0.0,0.33333334,0.06666667,0.0,0.56666666,0.43333334,26,0,132,528,0,132,4,2.5,0,0,0.5,positive
GLV_2025-06-19,1,0.0,0.5,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,15,0,0,15,1,3.0,0,0,0.1,negative
LSL_2025-06-19,0,0.0,0.0,0,1,0.0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,,,,,,,,,,,58,116,0,0,2,2.5,0,0,0.5,positive
FOXT_2025-04-08,0,0.0,0.0,0,1,0.2,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.425,20,0.0,1.0,0.2,0.0,0.7,0.5,10,0,81,324,0,81,3,2.5,0,0,0.5,neutral
CRE_2025-03-12,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-0.5,2,0.0,1.0,0.2,0.0,0.7,0.5,2,0,78,312,0,78,4,2.5,0,0,0.5,negative
IPX_2025-03-05,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.5,0.0,0.7,0.6,1,0,42,168,0,0,3,2.0,0,0,0.8,positive
RCDO_2025-02-21,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.36363637,11,0.0,0.0,0.2,0.0,0.5,0.4,8,0,159,689,0,689,3,2.0,0,0,0.5,neutral
GROW_2025-01-28,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.22727273,11,0.0,0.0,0.0,0.0,0.5,0.5,8,0,132,528,0,132,4,2.5,0,0,0.5,negative
ECEL_2025-01-28,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,11,0.0,0.0,0.5,0.0,0.7,0.4,8,0,37,74,0,0,1,2.5,0,0,0.5,negative
WJG_2025-01-27,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.43715847,61,0.0,0.75,0.25,0.0,0.7,0.575,46,0,84,168,0,84,3,2.5,0,0,0.5,negative
WRKS_2025-01-24,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.7,0.5,1,0,36,36,0,0,1,2.5,1,0,0.5,positive
OTB_2025-01-22,1,0.0,0.0,0,3,0.2,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3043478,23,0.0,0.5,0.1,0.0,0.6,0.5,13,0,90,660,0,0,3,2.0,1,0,0.8,positive
TRIG_2025-01-20,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.125,8,0.0,0.0,0.0,0.0,0.5,0.4,7,0,45,195,0,165,3,2.0,0,0,0.8,neutral
CRN_2025-01-15,1,0.0,0.0,0,1,0.2,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,46,138,0,0,2,2.5,0,0,0.5,positive
CNA_2025-01-10,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.30612245,7,0.0,0.0,0.1,0.0,0.5,0.4,7,0,112,954,0,594,4,2.0,0,0,0.75,neutral
ITM_2025-01-06,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.5,1,0,0,0.0,0.0,0,0,0.2861757,258,0.0,0.23076923,0.17692308,0.0,0.63846153,0.5692308,141,0,99,627,264,561,3,3.0,0,0,0.5,negative
RKT_2024-12-19,1,0.0,0.0,0,3,0.1,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.2,0.0,0.7,0.5,1,0,48,504,0,312,4,2.0,2,0,0.75,neutral
ONDO_2024-11-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.30645162,248,0.34,1.99,0.128,0.316,0.766,0.646,227,1,30,30,0,0,2,2.5,1,0,0.5,positive
BIRG_2024-10-31,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2890625,64,0.0,0.25,0.1,0.0,0.575,0.5,48,0,58,58,0,0,2,1.0,2,0,1.0,positive
NWG_2024-10-18,0,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.16666667,10,0.0,1.0,0.0,0.0,0.5,0.4,8,0,66,726,0,374,3,2.0,0,0,0.8,positive
HBR_2024-10-14,0,0.0,0.0,0,4,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,1,0.194,250,0.0,0.53846157,0.21538462,0.0,0.61538464,0.52307695,179,0,48,384,0,96,4,2.0,0,0,0.8,neutral
EDEN_2024-10-08,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.45833334,12,0.0,0.0,0.0,0.0,0.5,0.4,8,0,26,0,0,0,1,3.0,0,0,0.0,negative
HMSO_2024-09-20,0,0.0,0.0,0,2,0.2,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.25,4,0.0,0.0,0.0,0.0,0.5,0.5,4,0,39,195,143,130,3,3.0,0,0,0.5,neutral
REC_2024-08-12,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,1.0,0.0,0.0,0.8,0.5,1,0,54,54,0,0,2,2.5,1,0,0.5,negative
CRDA_2024-08-08,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,3,0.0,0.0,0.5,0.0,0.7,0.5,2,0,27,162,27,207,3,2.5,0,1,0.5,neutral
TEP_2024-08-02,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,99,363,0,0,3,2.0,11,0,0.8,neutral
MRK_2024-07-26,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.5,0.1,1,0,48,120,0,24,2,2.5,5,0,0.5,neutral
BIRG_2024-07-16,0,0.0,0.0,0,3,0.0,0.0,1,3,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.1954023,58,0.0,0.33333334,0.16666667,0.0,0.53333336,0.4,36,0,58,58,0,0,2,1.0,1,0,1.0,positive
IPX_2024-07-11,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.027777778,6,0.0,2.0,0.0,0.0,0.7,0.5,6,1,42,168,0,0,3,2.0,0,0,0.8,positive
CABP_2024-07-11,0,0.0,0.0,0,0,0.0,0.0,0,3,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.23214285,56,0.0,1.0,0.3,0.0,0.6333333,0.46666667,42,0,51,85,0,102,3,2.5,5,0,0.5,negative
PAY_2024-06-13,1,0.0,0.1,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,3,0.0,1.0,0.0,0.0,0.7,0.5,3,0,87,203,87,0,3,3.0,7,3,0.5,positive
TRT_2024-05-28,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,1.0,0.5,0.0,0.8,0.6,1,0,20,0,0,0,1,3.0,0,0,0.0,positive
GROW_2024-05-22,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.8,0.7,0,1,1,0.0,0.0,0,0,0.4722222,18,0.15,1.25,0.025,0.15,0.625,0.55,15,0,132,528,0,132,4,2.5,0,0,0.5,positive
SCT_2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,60,24,72,3,3.0,0,0,0.5,neutral
SBRE_2025-07-03,1,0.0,0.0,0,1,0.5,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75,525,0,75,3,2.0,0,0,0.8,positive
WYN_2025-07-01,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,1.0,3,0.0,1.0,0.0,0.0,0.5,0.5,1,0,16,16,0,0,2,2.5,1,0,0.5,negative
MSLH_2025-06-27,1,0.0,0.2,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,96,0,72,3,2.5,0,0,0.5,negative
SAFE_2025-06-24,,,,,,,,,,,,,,,,,,,,,,,0.2857143,21,0.0,0.0,0.25,0.0,0.6,0.25,6,0,39,156,39,273,3,2.5,0,0,0.5,neutral
IGP_2025-06-24,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,3,0.0,1.0,0.0,0.0,0.8,0.5,1,0,100,0,0,0,2,3.0,0,0,0.0,negative
LIO_2025-06-24,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2682927,41,0.0,1.0,0.2,0.0,0.73333335,0.5,28,0,87,377,87,290,3,3.0,1,3,0.4,negative
TRI_2025-06-20,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,0.0,0.0,0.0,0.8,0.5,1,0,106,106,0,0,2,2.5,1,0,0.5,positive
CVSG_2025-06-17,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.8,0.5,1,0,48,368,0,64,3,2.0,0,0,0.75,negative
BIRG_2025-05-28,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,58,58,0,0,2,1.0,1,0,1.0,neutral
INPP_2025-05-07,1,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,6,0.0,1.0,0.0,0.0,0.7,0.5,2,0,60,180,0,120,3,2.5,0,0,0.5,negative
BNZL_2025-04-07,1,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.7,0.5,1,0,6,54,22,26,3,2.5,1,0,0.5,negative
BGO_2025-04-02,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6666667,5,0.0,0.0,0.0,0.0,0.8,0.5,2,0,27,54,0,0,1,2.5,0,0,0.5,positive
TEP_2025-03-21,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.5,0.0,0.7,0.5,1,0,99,363,0,0,3,2.0,11,0,0.9,positive
CWK_2025-06-20,1,0.0,0.8,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,18,120,0,54,3,2.0,0,0,0.75,negative
HTG_2025-03-04,0,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,3,0.0,1.0,0.0,0.0,0.7,0.5,3,0,46,256,0,66,4,2.0,0,0,0.75,negative
BIRG_2025-03-03,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.29012346,108,0.0,0.16666667,0.13333334,0.0,0.5833333,0.4,71,0,58,58,0,0,2,1.0,10,0,1.0,positive
ITV_2025-02-28,0,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.26756945,160,0.0,0.4375,0.4875,0.0,0.6375,0.5125,95,1,69,92,138,322,3,3.0,0,0,0.5,positive
CCR_2025-02-25,1,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.7,0.5,1,0,99,396,0,198,3,2.0,0,0,0.8,neutral
